Currency HolidaysCurrency= AED,Year= 2024Year,Month,Day,Name
2024,JAN,01,New Year
2024,APR,10,Eid Al Fitr [Estimated]
2024,APR,11,Eid Al Fitr [Estimated]
2024,APR,12,Eid Al Fitr [Estimated]
2024,APR,13,Eid Al Fitr [Estimated]
2024,JUN,15,Mount Arafat Day [Estimated]
2024,JUN,16,Eid Al Adha [Estimated]
2024,JUN,17,Eid Al Adha [Estimated]
2024,JUN,18,Eid Al Adha [Estimated]
2024,JUL,07,Hijri New Year [Estimated]
2024,SEP,15,Mawlid An Nabi [Estimated]
2024,DEC,01,Commemoration Day
2024,DEC,02,UAE National Day
2024,DEC,03,UAE National Day
